order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,products,product_features,price,sales,product_cost,quantity,discount,profit,shipping_cost,order_priority,year,days_delayed,gross_margin
TU-2011-5460,2011-01-26,2011-01-31,"Standard Class","Jay Fein",Consumer,Izmir,Turkey,EMEA,EMEA,OFF-HAM-10003872,"Office Supplies",Appliances,"Hamilton Beach Blender",White,17.546,114.86400000000002,183.840,4,0.6,-68.97600000000003,11.17,Medium,2011,5,-60.050
IT-2011-2536577,2011-01-26,2011-01-29,"Second Class","Alan Shonely",Consumer,Languedoc-Roussillon,France,EU,Central,OFF-ST-10002905,"Office Supplies",Storage,"Rogers Box","Single Width",10.540,108,105.600,5,0.1,2.399999999999997,11.06,Medium,2011,3,2.222
IT-2011-2536577,2011-01-26,2011-01-29,"Second Class","Alan Shonely",Consumer,Languedoc-Roussillon,France,EU,Central,OFF-BI-10003277,"Office Supplies",Binders,"Ibico Binder Covers",Durable,5.710,136.35,120.150,9,0,16.2,9.44,Medium,2011,3,11.881
IT-2011-2536577,2011-01-26,2011-01-29,"Second Class","Alan Shonely",Consumer,Languedoc-Roussillon,France,EU,Central,OFF-AR-10000091,"Office Supplies",Art,"BIC Highlighters","Water Color",14.970,88.44,72.600,4,0,15.84,7.14,Medium,2011,3,17.910
ES-2011-3940520,2011-01-26,2011-01-30,"Standard Class","Michael Moore",Consumer,Oslo,Norway,EU,North,TEC-AC-10004520,Technology,Accessories,"Memorex Flash Drive",Bluetooth,23.860,88.2,69.750,3,0,18.45,5.54,Medium,2011,4,20.918
ES-2011-3940520,2011-01-26,2011-01-30,"Standard Class","Michael Moore",Consumer,Oslo,Norway,EU,North,OFF-BI-10003708,"Office Supplies",Binders,"Avery Binder",Economy,8.020,51.6,31.560,4,0,20.04,4.88,Medium,2011,4,38.837
ES-2011-3429709,2011-01-26,2011-01-30,"Standard Class","Patrick O'Brill",Consumer,Madrid,Spain,EU,South,OFF-LA-10001375,"Office Supplies",Labels,"Smead Removable Labels","5000 Label Set",5.680,31.5,21.420,3,0,10.080000000000002,4.82,High,2011,4,32.000
ES-2011-4436456,2011-01-26,2011-01-26,"Same Day","Hunter Glantz",Consumer,Champagne-Ardenne,France,EU,Central,OFF-BI-10001384,"Office Supplies",Binders,"Cardinal Binder",Economy,2.935,41.49,52.380,6,0.5,-10.889999999999995,3.98,Medium,2011,0,-26.247
TU-2011-5460,2011-01-26,2011-01-31,"Standard Class","Jay Fein",Consumer,Izmir,Turkey,EMEA,EMEA,FUR-NOV-10000222,Furniture,Chairs,"Novimex Steel Folding Chair",Adjustable,30.808,33.888,72.870,1,0.6,-38.982,3.08,Medium,2011,5,-115.032
IT-2011-2536577,2011-01-26,2011-01-29,"Second Class","Alan Shonely",Consumer,Languedoc-Roussillon,France,EU,Central,OFF-ST-10003931,"Office Supplies",Storage,"Smead Trays","Wire Frame",40.145,85.59,82.740,2,0.1,2.85,2.65,Medium,2011,3,3.330
ES-2011-4436456,2011-01-26,2011-01-26,"Same Day","Hunter Glantz",Consumer,Champagne-Ardenne,France,EU,Central,OFF-EN-10000476,"Office Supplies",Envelopes,"Kraft Clasp Envelope",Recycled,2.150,11.7,19.710,3,0.5,-8.01,1.75,Medium,2011,0,-68.462
IT-2011-2536577,2011-01-26,2011-01-29,"Second Class","Alan Shonely",Consumer,Languedoc-Roussillon,France,EU,Central,OFF-PA-10001662,"Office Supplies",Paper,"Green Bar Note Cards",Premium,28.050,59.58,38.160,2,0,21.42,1.74,Medium,2011,3,35.952
MO-2011-3300,2011-01-26,2011-01-31,"Standard Class","Nat Carroll",Consumer,Fès-Boulemane,Morocco,Africa,Africa,OFF-CAR-10003030,"Office Supplies",Binders,"Cardinal Index Tab",Economy,7.330,8.76,4.740,1,0,4.0200000000000005,1.43,High,2011,5,45.890
TU-2011-5460,2011-01-26,2011-01-31,"Standard Class","Jay Fein",Consumer,Izmir,Turkey,EMEA,EMEA,OFF-XER-10001746,"Office Supplies",Paper,"Xerox Message Books",Premium,6.868,16.296000000000003,22.020,2,0.6,-5.724,1.28,Medium,2011,5,-35.125
ES-2011-3940520,2011-01-26,2011-01-30,"Standard Class","Michael Moore",Consumer,Oslo,Norway,EU,North,OFF-BI-10002570,"Office Supplies",Binders,"Acco Binder Covers",Clear,11.580,12.78,7.290,1,0,5.49,1.2,Medium,2011,4,42.958
MO-2011-3300,2011-01-26,2011-01-31,"Standard Class","Nat Carroll",Consumer,Fès-Boulemane,Morocco,Africa,Africa,OFF-NOV-10004680,"Office Supplies",Labels,"Novimex Shipping Labels","Laser Printer Compatible",10.100,10.98,6.150,1,0,4.83,0.88,High,2011,5,43.989
IT-2011-2536577,2011-01-26,2011-01-29,"Second Class","Alan Shonely",Consumer,Languedoc-Roussillon,France,EU,Central,FUR-FU-10002557,Furniture,Furnishings,"Rubbermaid Stacking Tray",Erganomic,21.560,177.36,177.360,8,0,0,0.61,Medium,2011,3,0.000
TU-2011-5460,2011-01-26,2011-01-31,"Standard Class","Jay Fein",Consumer,Izmir,Turkey,EMEA,EMEA,OFF-HON-10001204,"Office Supplies",Labels,"Hon Color Coded Labels",Alphabetical,4.712,5.052,12.390,1,0.6,-7.337999999999999,0.34,Medium,2011,5,-145.249
CA-2011-167997,2011-01-27,2011-01-30,"First Class","Carol Adams",Corporate,"South Dakota","United States",US,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases",Gray,46.390,141.96,102.211,2,0,39.7488,24.59,High,2011,3,28.000
MX-2011-160150,2011-01-27,2011-01-29,"Second Class","Neola Schneider",Consumer,Tamaulipas,Mexico,LATAM,North,OFF-BI-10002296,"Office Supplies",Binders,"Acco Binder Covers",Economy,-15.638,115.43999999999998,105.300,13,0,10.14,24.518,Critical,2011,2,8.784
US-2011-155502,2011-01-27,2011-02-01,"Standard Class","Shirley Daniels","Home Office",Virginia,"United States",US,South,OFF-ST-10004337,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving",72h,39.760,489.92,489.920,8,0,0,21.48,Medium,2011,74,0.000
US-2011-155502,2011-01-27,2011-02-01,"Standard Class","Shirley Daniels","Home Office",Virginia,"United States",US,South,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410","Jabra SPEAK 410",76.330,187.98,135.346,2,0,52.6344,17.66,Medium,2011,74,28.000
IN-2011-33890,2011-01-27,2011-02-01,"Standard Class","Kean Nguyen",Corporate,Shandong,China,APAC,"North Asia",TEC-MA-10002931,Technology,Machines,"Okidata Calculator",Durable,34.800,366.87,260.610,7,0,106.26,17.61,Medium,2011,74,28.964
CT-2011-6350,2011-01-27,2011-01-29,"Second Class","Todd Sumrall",Corporate,Bangui,"Central African Republic",Africa,Africa,OFF-KLE-10004112,"Office Supplies",Supplies,"Kleencut Trimmer",Serrated,21.540,76.26,55.680,2,0,20.58,16.59,Critical,2011,2,26.987
US-2011-155502,2011-01-27,2011-02-01,"Standard Class","Shirley Daniels","Home Office",Virginia,"United States",US,South,TEC-PH-10004833,Technology,Phones,"Macally Suction Cup Mount","Macally Suction Cup Mount",0.000,155.35,155.350,13,0,0,11.95,Medium,2011,74,0.000
EZ-2011-4800,2011-01-27,2011-02-01,"Standard Class","Ryan Akin",Consumer,Olomouc,"Czech Republic",EMEA,EMEA,OFF-FEL-10004117,"Office Supplies",Storage,"Fellowes Trays",Blue,46.660,229.56,213.600,4,0,15.96,10.73,Medium,2011,74,6.952
MX-2011-160150,2011-01-27,2011-01-29,"Second Class","Neola Schneider",Consumer,Tamaulipas,Mexico,LATAM,North,OFF-SU-10003719,"Office Supplies",Supplies,"Stiletto Scissors",Steel,8.645,30.68,16.880,2,0,13.8,6.695,Critical,2011,2,44.980
US-2011-155502,2011-01-27,2011-02-01,"Standard Class","Shirley Daniels","Home Office",Virginia,"United States",US,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs","1 Bulb per Pack",14.790,62.82000000000001,32.038,3,0,30.7818,6.15,Medium,2011,74,49.000
ID-2011-78102,2011-01-27,2011-02-02,"Standard Class","Dennis Bolton","Home Office","Kalimantan Timur",Indonesia,APAC,"Southeast Asia",OFF-EN-10004144,"Office Supplies",Envelopes,"Cameo Clasp Envelope",Security-Tint,0.642,82.0599,99.450,13,0.47,-17.390100000000018,5.67,Medium,2011,75,-21.192
MO-2011-1670,2011-01-27,2011-01-29,"First Class","Liz Pelletier",Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,FUR-DEF-10000810,Furniture,Furnishings,"Deflect-O Stacking Tray",Black,21.110,50.7,27.900,2,0,22.8,4.24,High,2011,2,44.970
MO-2011-1670,2011-01-27,2011-01-29,"First Class","Liz Pelletier",Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BOS-10002705,"Office Supplies",Art,"Boston Highlighters",Fluorescent,16.400,20.129999999999995,14.910,1,0,5.22,3.73,High,2011,2,25.931
MO-2011-1670,2011-01-27,2011-01-29,"First Class","Liz Pelletier",Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BIN-10004569,"Office Supplies",Art,"Binney & Smith Highlighters",Blue,13.150,16.589999999999996,14.130,1,0,2.46,3.44,High,2011,2,14.828
IN-2011-50704,2011-01-27,2011-02-01,"Standard Class","Patrick O'Donnell",Consumer,Guangdong,China,APAC,"North Asia",OFF-EN-10000328,"Office Supplies",Envelopes,"Kraft Business Envelopes","Set of 50",17.380,39.96,24.780,2,0,15.18,2.6,Medium,2011,74,37.988
MX-2011-124555,2011-01-27,2011-01-31,"Standard Class","Barry Weirich",Consumer,Duarte,"Dominican Republic",LATAM,Caribbean,OFF-FA-10000455,"Office Supplies",Fasteners,"Stockwell Thumb Tacks","12 Pack",4.936,34.56000000000001,27.300,5,0.2,7.259999999999998,1.976,Medium,2011,4,21.007
US-2011-155502,2011-01-27,2011-02-01,"Standard Class","Shirley Daniels","Home Office",Virginia,"United States",US,South,OFF-PA-10003072,"Office Supplies",Paper,"Eureka Recycled Copy Paper 8 1/2" x 11"",Ream,4.950,19.44,10.109,3,0,9.3312,1.53,Medium,2011,74,47.999
CA-2011-167997,2011-01-27,2011-01-30,"First Class","Carol Adams",Corporate,"South Dakota","United States",US,Central,OFF-BI-10001758,"Office Supplies",Binders,"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",3.950,10.68,5.660,2,0,5.0196,1.39,High,2011,3,47.004
US-2011-155502,2011-01-27,2011-02-01,"Standard Class","Shirley Daniels","Home Office",Virginia,"United States",US,South,OFF-PA-10000380,"Office Supplies",Paper,"REDIFORM Incoming/Outgoing Call Register","100 Messages",7.210,16.68,8.340,2,0,8.34,1.13,Medium,2011,74,50.000
MO-2011-1670,2011-01-27,2011-01-29,"First Class","Liz Pelletier",Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-CAR-10002054,"Office Supplies",Binders,"Cardinal Hole Reinforcements",Economy,4.800,5.340000000000001,3.180,1,0,2.16,0.54,High,2011,2,40.449
US-2011-155502,2011-01-27,2011-02-01,"Standard Class","Shirley Daniels","Home Office",Virginia,"United States",US,South,FUR-FU-10001847,Furniture,Furnishings,"Eldon Image Series Black Desk Accessories","Eldon Image Series Black Desk Accessories",3.710,12.419999999999998,7.949,3,0,4.4712,0.43,Medium,2011,74,35.998
IN-2011-63990,2011-01-28,2011-02-02,"Second Class","Jocasta Rupert",Consumer,Queensland,Australia,APAC,Oceania,TEC-CO-10002119,Technology,Copiers,"Sharp Fax Machine",Digital,214.251,531.5219999999999,484.320,2,0.1,47.20200000000001,51.51,Medium,2011,74,8.881
US-2011-117163,2011-01-28,2011-02-03,"Standard Class","Ed Jacobs",Consumer,California,"United States",US,West,FUR-TA-10003469,Furniture,Tables,"Balt Split Level Computer Training Table","Balt Split Level Computer Training Table",87.570,333,349.650,3,0.2,-16.64999999999999,23.43,Medium,2011,75,-5.000
ID-2011-42164,2011-01-28,2011-01-31,"First Class","Michael Paige",Corporate,"Jawa Tengah",Indonesia,APAC,"Southeast Asia",OFF-EN-10002472,"Office Supplies",Envelopes,"Cameo Interoffice Envelope",Security-Tint,16.590,132.0495,137.100,5,0.47,-5.050500000000014,9.82,Medium,2011,3,-3.825
ID-2011-42164,2011-01-28,2011-01-31,"First Class","Michael Paige",Corporate,"Jawa Tengah",Indonesia,APAC,"Southeast Asia",OFF-SU-10000375,"Office Supplies",Supplies,"Kleencut Box Cutter",Steel,13.187,90.2325,141.450,5,0.47,-51.2175,4.86,Medium,2011,3,-56.762
US-2011-117163,2011-01-28,2011-02-03,"Standard Class","Ed Jacobs",Consumer,California,"United States",US,West,OFF-ST-10003692,"Office Supplies",Storage,"Recycled Steel Personal File for Hanging File Folders","Recycled Steel Personal File for Hanging File Folders",53.230,57.23,42.922,1,0,14.307499999999996,4,Medium,2011,75,25.001
US-2011-117163,2011-01-28,2011-02-03,"Standard Class","Ed Jacobs",Consumer,California,"United States",US,West,OFF-AR-10003179,"Office Supplies",Art,"Dixon Ticonderoga Core-Lock Colored Pencils","Dixon Ticonderoga Core-Lock Colored Pencils",5.860,36.44,24.415,4,0,12.025199999999998,3.25,Medium,2011,75,32.999
IT-2011-4728742,2011-01-28,2011-02-03,"Standard Class","Herbert Flentye",Consumer,"Provence-Alpes-Côte d'Azur",France,EU,Central,OFF-ST-10003835,"Office Supplies",Storage,"Rogers Folders","Single Width",26.498,27.648,28.290,1,0.1,-0.6419999999999995,1.15,Medium,2011,75,-2.322
US-2011-119053,2011-01-29,2011-02-03,"Standard Class","Resi Pölking",Consumer,"São Paulo",Brazil,LATAM,South,FUR-TA-10003887,Furniture,Tables,"Hon Conference Table","Adjustable Height",214.776,492.624,960.640,2,0.6,-468.0159999999998,31.536,Medium,2011,74,-95.005
US-2011-156664,2011-01-29,2011-02-03,"Standard Class","Resi Pölking",Consumer,Lara,Venezuela,LATAM,South,FUR-TA-10004840,Furniture,Tables,"Hon Conference Table","Adjustable Height",166.006,369.468,960.640,2,0.7,-591.1719999999998,18.728,Medium,2011,74,-160.006
BN-2011-1530,2011-01-29,2011-02-04,"Standard Class","Nona Balk",Corporate,Littoral,Benin,Africa,Africa,OFF-FIS-10004915,"Office Supplies",Supplies,"Fiskars Trimmer","Easy Grip",40.570,43.92,27.690,1,0,16.23,3.35,Medium,2011,75,36.954
CA-2011-100328,2011-01-29,2011-02-04,"Standard Class","Jasper Cacioppo",Consumer,"New York","United States",US,East,OFF-BI-10000343,"Office Supplies",Binders,"Pressboard Covers with Storage Hooks","Light Blue",3.568,3.928,2.602,1,0.2,1.3257,0.36,Medium,2011,75,33.758
ID-2011-80545,2011-01-30,2011-01-30,"Same Day","Harold Engle",Corporate,Auckland,"New Zealand",APAC,Oceania,FUR-CH-10003618,Furniture,Chairs,"SAFCO Rocking Chair",Red,17.806,161.892,191.580,2,0.4,-29.688,63.14,High,2011,0,-18.338
NI-2011-2370,2011-01-30,2011-02-04,"Second Class","David Philippe",Consumer,Kano,Nigeria,Africa,Africa,TEC-CAN-10000030,Technology,Copiers,"Canon Fax Machine",Laser,76.327,191.03400000000005,573.120,2,0.7,-382.086,19.19,Medium,2011,74,-200.009
NI-2011-2370,2011-01-30,2011-02-04,"Second Class","David Philippe",Consumer,Kano,Nigeria,Africa,Africa,OFF-EAT-10002674,"Office Supplies",Paper,"Eaton Memo Slips",Multicolor,2.185,18.18,50.400,4,0.7,-32.22,2.36,Medium,2011,74,-177.228
NI-2011-2370,2011-01-30,2011-02-04,"Second Class","David Philippe",Consumer,Kano,Nigeria,Africa,Africa,TEC-APP-10004469,Technology,Phones,"Apple Signal Booster",Cordless,39.580,41.850000000000016,104.640,1,0.7,-62.79000000000002,2.27,Medium,2011,74,-150.036
NI-2011-9200,2011-01-30,2011-01-31,"First Class","Arthur Gainer",Consumer,Kano,Nigeria,Africa,Africa,OFF-IBI-10001772,"Office Supplies",Binders,"Ibico Index Tab",Clear,1.501,5.022000000000001,10.560,2,0.7,-5.538,1.01,Critical,2011,1,-110.275
NI-2011-9200,2011-01-30,2011-01-31,"First Class","Arthur Gainer",Consumer,Kano,Nigeria,Africa,Africa,OFF-HON-10001204,"Office Supplies",Labels,"Hon Color Coded Labels",Alphabetical,3.189,3.789,12.390,1,0.7,-8.600999999999999,0.6,Critical,2011,1,-226.999
NI-2011-2370,2011-01-30,2011-02-04,"Second Class","David Philippe",Consumer,Kano,Nigeria,Africa,Africa,OFF-WIL-10000986,"Office Supplies",Binders,"Wilson Jones Binder Covers",Economy,2.967,20.142000000000003,49.860,6,0.7,-29.718,0.39,Medium,2011,74,-147.542
NI-2011-2370,2011-01-30,2011-02-04,"Second Class","David Philippe",Consumer,Kano,Nigeria,Africa,Africa,OFF-AME-10000851,"Office Supplies",Envelopes,"Ames Mailers","with clear poly window",11.497,11.817000000000002,20.100,1,0.7,-8.283000000000001,0.32,Medium,2011,74,-70.094
NI-2011-2370,2011-01-30,2011-02-04,"Second Class","David Philippe",Consumer,Kano,Nigeria,Africa,Africa,OFF-AVE-10000543,"Office Supplies",Binders,"Avery Hole Reinforcements",Clear,1.041,1.1610000000000005,3.510,1,0.7,-2.349,0.12,Medium,2011,74,-202.326
IN-2011-81833,2011-01-31,2011-02-06,"Standard Class","Troy Staebel",Consumer,Wellington,"New Zealand",APAC,Oceania,TEC-PH-10004575,Technology,Phones,"Motorola Smart Phone",Cordless,513.780,2571.12,2468.280,4,0,102.84,129,Medium,2011,75,4.000
IN-2011-81833,2011-01-31,2011-02-06,"Standard Class","Troy Staebel",Consumer,Wellington,"New Zealand",APAC,Oceania,FUR-TA-10002341,Furniture,Tables,"Barricks Computer Table","Fully Assembled",375.020,1917.24,1399.680,4,0,517.5600000000001,104.29,Medium,2011,75,26.995
IN-2011-32196,2011-01-31,2011-02-05,"Standard Class","Luke Schmidt",Corporate,Victoria,Australia,APAC,Oceania,TEC-MA-10002680,Technology,Machines,"Konica Inkjet",White,225.361,838.5930000000002,717.480,3,0.1,121.11299999999994,54.17,High,2011,74,14.442
CA-2011-134103,2011-01-31,2011-02-05,"Standard Class","Mike Vittorini",Consumer,Michigan,"United States",US,Central,OFF-ST-10000991,"Office Supplies",Storage,"Space Solutions HD Industrial Steel Shelving.","Space Solutions HD Industrial Steel Shelving.",92.390,229.94,223.042,2,0,6.898200000000003,22.58,High,2011,74,3.000
MO-2011-4320,2011-01-31,2011-02-04,"Standard Class","Bryan Davis",Consumer,"Marrakech-Tensift-El Haouz",Morocco,Africa,Africa,FUR-SAU-10004653,Furniture,Bookcases,"Sauder Classic Bookcase",Traditional,413.670,435.99,257.250,1,0,178.74,22.32,Medium,2011,73,40.996
MO-2011-4320,2011-01-31,2011-02-04,"Standard Class","Bryan Davis",Consumer,"Marrakech-Tensift-El Haouz",Morocco,Africa,Africa,FUR-NOV-10002655,Furniture,Chairs,"Novimex Swivel Stool",Adjustable,147.610,333.90000000000003,307.200,2,0,26.700000000000003,19.34,Medium,2011,73,7.996
IN-2011-32196,2011-01-31,2011-02-05,"Standard Class","Luke Schmidt",Corporate,Victoria,Australia,APAC,Oceania,FUR-CH-10004065,Furniture,Chairs,"SAFCO Bag Chairs",Adjustable,30.887,373.896,349.200,8,0.1,24.696,15.85,High,2011,74,6.605
MX-2011-100762,2011-01-31,2011-02-03,"First Class","Charles McCrossin",Consumer,Estelí,Nicaragua,LATAM,Central,OFF-PA-10001004,"Office Supplies",Paper,"Eaton Parchment Paper","8.5 x 11",-0.956,35.219999999999985,22.560,3,0,12.66,12.696,Critical,2011,72,35.945
IN-2011-72334,2011-01-31,2011-02-06,"Standard Class","Sarah Foster",Consumer,Chongqing,China,APAC,"North Asia",OFF-BI-10004181,"Office Supplies",Binders,"Avery 3-Hole Punch",Clear,16.680,163.98000000000002,145.980,6,0,18,10.65,Medium,2011,75,10.977
US-2011-120957,2011-01-31,2011-02-06,"Standard Class","Damala Kotsonis",Corporate,"Santo Domingo","Dominican Republic",LATAM,Caribbean,OFF-BI-10003372,"Office Supplies",Binders,"Ibico Binding Machine",Durable,19.706,84.672,104.820,3,0.2,-20.148000000000003,8.518,Medium,2011,75,-23.795
MO-2011-4320,2011-01-31,2011-02-04,"Standard Class","Bryan Davis",Consumer,"Marrakech-Tensift-El Haouz",Morocco,Africa,Africa,OFF-KLE-10000296,"Office Supplies",Supplies,"Kleencut Letter Opener",Steel,17.580,95.04,71.280,4,0,23.76,6.18,Medium,2011,73,25.000
IN-2011-81833,2011-01-31,2011-02-06,"Standard Class","Troy Staebel",Consumer,Wellington,"New Zealand",APAC,Oceania,OFF-PA-10002976,"Office Supplies",Paper,"Xerox Computer Printout Paper","8.5 x 11",24.630,121.92,89.040,4,0,32.88,5.85,Medium,2011,75,26.969
IN-2011-81833,2011-01-31,2011-02-06,"Standard Class","Troy Staebel",Consumer,Wellington,"New Zealand",APAC,Oceania,OFF-LA-10000757,"Office Supplies",Labels,"Harbour Creations Removable Labels","5000 Label Set",5.170,62.10000000000001,43.560,6,0,18.54,5.18,Medium,2011,75,29.855
IN-2011-81833,2011-01-31,2011-02-06,"Standard Class","Troy Staebel",Consumer,Wellington,"New Zealand",APAC,Oceania,OFF-PA-10003232,"Office Supplies",Paper,"Eaton Parchment Paper","8.5 x 11",12.600,105.66,57.060,6,0,48.60000000000001,5.01,Medium,2011,75,45.997
IN-2011-18070,2011-01-31,2011-02-05,"Standard Class","Brendan Dodson","Home Office",Singapore,Singapore,APAC,"Southeast Asia",OFF-BI-10000089,"Office Supplies",Binders,"Wilson Jones 3-Hole Punch",Recycled,23.840,113.4,57.840,4,0,55.56,4.51,Medium,2011,74,48.995
MO-2011-4320,2011-01-31,2011-02-04,"Standard Class","Bryan Davis",Consumer,"Marrakech-Tensift-El Haouz",Morocco,Africa,Africa,OFF-ELI-10000044,"Office Supplies",Supplies,"Elite Ruler",Serrated,6.900,63,51.660,6,0,11.34,3.6,Medium,2011,73,18.000
MO-2011-4320,2011-01-31,2011-02-04,"Standard Class","Bryan Davis",Consumer,"Marrakech-Tensift-El Haouz",Morocco,Africa,Africa,OFF-GLO-10003463,"Office Supplies",Envelopes,"GlobeWeis Peel and Seal",Security-Tint,21.670,23.79,20.940,1,0,2.85,2.12,Medium,2011,73,11.980
US-2011-120957,2011-01-31,2011-02-06,"Standard Class","Damala Kotsonis",Corporate,"Santo Domingo","Dominican Republic",LATAM,Caribbean,OFF-AR-10000468,"Office Supplies",Art,"BIC Pens",Blue,5.625,30.464,37.760,4,0.2,-7.295999999999999,1.991,Medium,2011,75,-23.950
IN-2011-81833,2011-01-31,2011-02-06,"Standard Class","Troy Staebel",Consumer,Wellington,"New Zealand",APAC,Oceania,OFF-ST-10001057,"Office Supplies",Storage,"Eldon Folders","Wire Frame",14.150,32.099999999999994,22.800,2,0,9.3,1.9,Medium,2011,75,28.972
CA-2011-134103,2011-01-31,2011-02-05,"Standard Class","Mike Vittorini",Consumer,Michigan,"United States",US,Central,OFF-PA-10001204,"Office Supplies",Paper,"Xerox 1972","Xerox 1972",4.080,10.56,5.808,2,0,4.752,1.2,High,2011,74,45.000
IN-2011-30733,2011-02-01,2011-02-03,"Second Class","Patrick O'Donnell",Consumer,Dhaka,Bangladesh,APAC,"Central Asia",TEC-CO-10002316,Technology,Copiers,"Brother Personal Copier",Laser,85.590,285.78000000000003,214.380,2,0,71.4,57.3,Critical,2011,2,24.984
CA-2011-115161,2011-02-01,2011-02-03,"First Class","Liz Carlisle",Consumer,California,"United States",US,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library","Sky Alder Finish",90.693,290.666,287.246,2,0.15,3.4195999999999884,54.64,High,2011,2,1.177
